ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7d
BROS,1866581,2025-11-25,0,164625.0,54.58,8985232.5,1,1,0,Executive Chairman of Board,I,0001866581-25-000254,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,56808.0,53.74,3052861.92,1,1,0,Executive Chairman of Board,I,0001866581-25-000254,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,119807.0,57.42,6879317.94,0,0,0,,D,0001866581-25-000253,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,37952.0,56.63,2149221.7600000002,0,0,0,,D,0001866581-25-000253,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,268897.0,55.27,14861937.190000001,0,0,0,,D,0001866581-25-000253,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,164625.0,54.58,8985232.5,0,0,0,,D,0001866581-25-000253,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,56808.0,53.74,3052861.92,0,0,0,,D,0001866581-25-000253,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,190506.0,57.42,10938854.52,0,0,0,,D,0001866581-25-000252,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,60348.0,56.63,3417507.24,0,0,0,,D,0001866581-25-000252,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,427572.0,55.27,23631904.44,0,0,0,,D,0001866581-25-000252,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,90334.0,53.74,4854549.16,0,0,0,,D,0001866581-25-000252,53.41999816894531,0.14189446070518916
BROS,1866581,2025-11-25,0,261767.0,54.58,14287242.86,0,0,0,,D,0001866581-25-000252,53.41999816894531,0.14189446070518916
BTX,1836057,2025-12-18,0,21936.0,6.52,143022.72,0,1,0,,D,0001193125-25-328969,6.330286786498138,0.03459839763019213
BTX,1836057,2025-12-19,0,0.71,6.55,4.6505,0,1,0,,D,0001193125-25-328969,6.448426547052153,0.01718269017553779
BXP,1037540,2025-11-07,0,13422.0,72.34,970947.4800000001,1,0,0,EVP and CFO,D,0001419045-25-000003,69.48070700017065,-0.013677174500568687
BXP,1037540,2025-11-12,0,16838.0,72.17,1215198.46,1,0,0,Executive Vice President,D,0001862860-25-000003,71.41099533259144,-0.045467078538867785
BXP,1037540,2025-11-25,0,4136.0,72.65,300480.4,1,0,0,Executive Vice President,D,0001862920-25-000008,70.05483803814599,-0.0031086029724635643
BXP,1037540,2025-12-01,0,36314.0,72.18,2621144.52,1,0,0,Senior EVP,D,0001219153-25-000007,70.97543816309735,-0.03695947049934931
CASS,708781,2025-10-02,1,500.0,38.69,19345.0,1,0,0,President & CEO,D,0001214659-25-014678,38.83022059803199,-0.04396725727031564
CAT,18230,2025-10-10,0,17166.0,505.29,8673808.14,1,0,0,Executive Chairman,D,0001104659-25-099169,500.5075955365551,0.04662618756565785
CAT,18230,2025-11-05,0,14638.0,562.36,8231825.680000001,1,0,0,Group President,D,0001104659-25-108358,550.6516231064367,-0.005399020951171473
CAT,18230,2025-11-05,0,1200.0,572.22,686664.0,1,0,0,Chief Accounting Officer,D,0001104659-25-107670,550.6516231064367,-0.005399020951171473
CAT,18230,2025-11-06,1,300.0,568.86,170658.0,0,1,0,,D,0001104659-25-107671,571.8620119737222,-0.03595601830530874
CAT,18230,2025-11-10,0,8184.0,570.18,4666353.119999999,1,0,0,Group President,D,0001104659-25-110257,568.6694645435819,-0.035087661776806216
CAT,18230,2025-11-11,0,380.0,567.35,215593.0,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,460.0,564.09,259481.40000000002,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,1480.0,563.22,833565.6000000001,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,1260.0,562.15,708309.0,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,1032.0,561.29,579251.2799999999,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,653.0,568.6,371295.8,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,400.0,567.26,226904.0,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,37.0,565.06,20907.219999999998,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,280.0,563.88,157886.4,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,1640.0,563.22,923680.8,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,632.0,568.65,359386.8,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,1040.0,561.29,583741.6,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-11-11,0,1413.0,562.27,794487.51,1,0,0,Group President,D,0001104659-25-111091,567.3924431128899,-0.0048704828644939545
CAT,18230,2025-12-01,0,920.0,574.52,528558.4,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CAT,18230,2025-12-01,0,1378.0,568.57,783489.4600000001,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CAT,18230,2025-12-01,0,2360.0,569.35,1343666.0,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CAT,18230,2025-12-01,0,920.0,571.38,525669.6,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CAT,18230,2025-12-01,0,2120.0,572.57,1213848.4000000001,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CAT,18230,2025-12-01,0,1921.0,573.63,1101943.23,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CAT,18230,2025-12-01,0,381.0,570.27,217272.87,1,0,0,Chief Financial Officer,D,0001104659-25-117686,569.0784989663301,0.052102886212406316
CFND,2044327,2025-11-21,1,1693.0,5.91,10005.630000000001,0,1,0,,D,0001104659-25-118579,5.820000171661377,-0.09278349586351971
CFND,2044327,2025-12-01,1,5000.0,5.37,26850.0,0,1,0,,I,0001104659-25-118198,5.489999771118164,-0.0892531496441874
CFND,2044327,2025-12-01,1,8500.0,5.33,45305.0,0,1,0,,D,0001104659-25-118198,5.489999771118164,-0.0892531496441874
CFND,2044327,2025-12-03,1,9000.0,5.33,47970.0,1,1,0,Chief Executive Officer,D,0001104659-25-118677,5.28000020980835,-0.03977273291710629
CFND,2044327,2025-12-03,1,6500.0,5.31,34515.0,0,1,0,,D,0001104659-25-118367,5.28000020980835,-0.03977273291710629
CFND,2044327,2025-12-04,1,10000.0,5.21,52100.0,0,1,0,,I,0001104659-25-119181,5.28000020980835,-0.05113635799198462
CFND,2044327,2025-12-04,1,2500.0,5.25,13125.0,0,1,0,,D,0001104659-25-119181,5.28000020980835,-0.05113635799198462
CFND,2044327,2025-12-05,1,9100.0,5.4,49140.0,1,1,0,Chief Executive Officer,D,0001104659-25-119179,5.389999866485596,-0.10018552416126864
CFND,2044327,2025-12-11,1,4500.0,5.13,23085.0,0,1,0,,D,0001104659-25-120927,5.150000095367432,-0.054368971771518525
CFND,2044327,2025-12-12,1,500.0,5.02,2510.0,0,1,0,,I,0001104659-25-120927,5.070000171661377,-0.03944778685022357
CFND,2044327,2025-12-15,1,12030.0,4.93,59307.899999999994,1,1,0,Chief Executive Officer,D,0001104659-25-121545,5.010000228881836,-0.05588826287755317
CFND,2044327,2025-12-17,1,5000.0,4.81,24049.999999999996,1,0,0,Chief Investment Officer,D,0001104659-25-122570,4.849999904632568,0.032989758225858985
CFR-PB,39263,2025-12-09,0,700.0,127.0,88900.0,1,0,0,Group EVP General Counsel/Sec,D,0001883925-25-000006,17.649999618530273,0.002266340872061427
CFR-PB,39263,2025-12-12,0,0.34,129.73,44.1082,1,0,0,"GEVP,  Culture & People Dev.",D,0002066961-25-000006,17.75,-0.008450682734099912
CHCO,726854,2025-10-16,1,128.0,117.23,15005.44,0,1,0,,D,0000726854-25-000170,118.53512089166614,0.02253309566339491
CHCO,726854,2025-10-16,1,105.0,117.23,12309.15,0,1,0,,D,0000726854-25-000169,118.53512089166614,0.02253309566339491
CHCO,726854,2025-10-16,1,183.0,117.23,21453.09,0,1,0,,D,0000726854-25-000168,118.53512089166614,0.02253309566339491
CHCO,726854,2025-11-21,0,600.0,122.0,73200.0,0,1,0,,D,0000726854-25-000182,118.26703543008482,0.013181059120720926
CHCO,726854,2025-11-24,0,868.0,120.61,104689.48,1,1,0,President & CEO,D,0000726854-25-000180,120.75926779268501,0.004275602797842613
CHCO,726854,2025-11-24,0,1149.0,120.73,138718.77000000002,1,1,0,President & CEO,D,0000726854-25-000180,120.75926779268501,0.004275602797842613
CHCT,1631569,2025-11-04,1,4000.0,14.66,58640.0,0,1,0,,D,0001927679-25-000006,14.072080331924758,0.025434759098057813
CNTM,1895249,2025-11-28,1,194900.0,0.22,42878.0,1,1,0,See Remarks,D,0001104659-25-120411,0.20000000298023224,0.7249999683350329
CNTM,1895249,2025-11-28,1,102500.0,0.24,24600.0,1,1,0,See Remarks,I,0001104659-25-120411,0.20000000298023224,0.7249999683350329
CNTM,1895249,2025-11-28,1,65001.0,0.22,14300.22,1,0,0,See Remarks,D,0001104659-25-120281,0.20000000298023224,0.7249999683350329
CNXC,1803599,2025-09-30,1,1000.0,47.44,47440.0,1,1,0,President and CEO,D,0001604279-25-000003,46.28832031978818,0.02209000524190452
CNXC,1803599,2025-09-30,0,500.0,47.08,23540.0,1,0,0,"EVP, Global Ops & Delivery",D,0001722281-25-000003,46.28832031978818,0.02209000524190452
CNXC,1803599,2025-10-10,1,1000.0,45.35,45350.0,1,1,0,President and CEO,D,0001803599-25-000150,47.65494535123479,-0.06189399134843644
CNXC,1803599,2025-10-30,1,2000.0,42.03,84060.0,1,1,0,President and CEO,D,0001803599-25-000157,42.133550808488636,-0.17517033168204726
CNXC,1803599,2025-10-30,0,500.0,42.53,21265.0,1,0,0,"EVP, Global Ops & Delivery",D,0001803599-25-000154,42.133550808488636,-0.17517033168204726
CNXC,1803599,2025-10-31,1,1000.0,40.0,40000.0,1,1,0,President and CEO,D,0001803599-25-000159,40.191824613385506,-0.15109687199557367
CNXC,1803599,2025-11-28,0,500.0,35.5,17750.0,1,0,0,"EVP, Global Ops & Delivery",D,0001803599-25-000161,35.16908248363873,0.07549305943211372
COIN,1679788,2025-10-01,0,1263.0,348.47,440117.61000000004,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,401.0,349.37,140097.37,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,1342.0,347.4,466210.8,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,2313.0,346.44,801315.72,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,981.0,344.4,337856.39999999997,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,1165.0,343.35,400002.75,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,668.0,342.41,228729.88,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,132.0,341.27,45047.64,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-01,0,1735.0,345.47,599390.4500000001,1,0,0,Chief Legal Officer,D,0001679788-25-000198,343.260009765625,0.12934799462017235
COIN,1679788,2025-10-02,0,13729.0,355.91,4886288.390000001,1,1,0,Chairman and CEO,I,0001679788-25-000199,354.760009765625,0.023790737989273943
COIN,1679788,2025-10-02,0,2148.0,356.54,765847.92,1,1,0,Chairman and CEO,I,0001679788-25-000199,354.760009765625,0.023790737989273943
COIN,1679788,2025-10-02,0,5274.0,355.04,1872480.9600000002,1,1,0,Chairman and CEO,I,0001679788-25-000199,354.760009765625,0.023790737989273943
COIN,1679788,2025-10-02,0,3849.0,353.86,1362007.1400000001,1,1,0,Chairman and CEO,I,0001679788-25-000199,354.760009765625,0.023790737989273943
COIN,1679788,2025-10-13,0,6433.0,360.48,2318967.8400000003,1,1,0,Chairman and CEO,I,0001679788-25-000200,363.20001220703125,-0.08072688969929263
COIN,1679788,2025-10-13,0,161.0,364.17,58631.37,1,1,0,Chairman and CEO,I,0001679788-25-000200,363.20001220703125,-0.08072688969929263
COIN,1679788,2025-10-13,0,1173.0,363.95,426913.35,1,1,0,Chairman and CEO,I,0001679788-25-000200,363.20001220703125,-0.08072688969929263
COIN,1679788,2025-10-13,0,5754.0,362.35,2084961.9000000001,1,1,0,Chairman and CEO,I,0001679788-25-000200,363.20001220703125,-0.08072688969929263
COIN,1679788,2025-10-13,0,8724.0,361.45,3153289.8,1,1,0,Chairman and CEO,I,0001679788-25-000200,363.20001220703125,-0.08072688969929263
COIN,1679788,2025-10-13,0,2755.0,359.49,990394.9500000001,1,1,0,Chairman and CEO,I,0001679788-25-000200,363.20001220703125,-0.08072688969929263
COIN,1679788,2025-10-15,0,2250.0,345.42,777195.0,1,0,0,Chief Financial Officer,D,0001679788-25-000201,345.80999755859375,-0.03125993359044547
COIN,1679788,2025-10-15,0,1742.0,345.42,601721.64,1,0,0,Chief Financial Officer,I,0001679788-25-000201,345.80999755859375,-0.03125993359044547
COIN,1679788,2025-10-15,0,2150.0,343.36,738224.0,1,0,0,Chief Financial Officer,D,0001679788-25-000201,345.80999755859375,-0.03125993359044547
COIN,1679788,2025-11-03,0,4301.0,336.18,1445910.18,1,1,0,Chairman and CEO,I,0001679788-25-000209,340.8699951171875,-0.09282126495170653
COIN,1679788,2025-11-03,0,4524.0,335.12,1516082.8800000001,1,1,0,Chairman and CEO,I,0001679788-25-000209,340.8699951171875,-0.09282126495170653
COIN,1679788,2025-11-03,0,3071.0,340.15,1044600.6499999999,1,1,0,Chairman and CEO,I,0001679788-25-000209,340.8699951171875,-0.09282126495170653
COIN,1679788,2025-11-03,0,5424.0,337.45,1830328.8,1,1,0,Chairman and CEO,I,0001679788-25-000209,340.8699951171875,-0.09282126495170653
COIN,1679788,2025-11-03,0,5080.0,338.22,1718157.6,1,1,0,Chairman and CEO,I,0001679788-25-000209,340.8699951171875,-0.09282126495170653
COIN,1679788,2025-11-03,0,2600.0,339.26,882076.0,1,1,0,Chairman and CEO,I,0001679788-25-000209,340.8699951171875,-0.09282126495170653
COIN,1679788,2025-11-06,0,280.0,312.14,87399.2,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,360.0,310.94,111938.4,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,960.0,297.58,285676.8,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,986.0,298.69,294508.34,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,886.0,299.72,265551.92000000004,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,1059.0,300.77,318515.43,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,1285.0,301.63,387594.55,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,520.0,302.67,157388.4,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,240.0,304.09,72981.59999999999,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,284.0,305.28,86699.51999999999,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,455.0,306.75,139571.25,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,360.0,309.8,111528.0,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,320.0,308.59,98748.79999999999,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,240.0,307.63,73831.2,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,644.0,295.43,190256.92,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,1121.0,296.52,332398.92,0,1,0,,D,0001679788-25-000216,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,11644.0,312.89,3643291.1599999997,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,37342.0,307.1,11467728.200000001,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,26889.0,308.04,8282887.5600000005,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,67663.0,308.98,20906513.740000002,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,43221.0,309.97,13397213.370000001,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,40072.0,311.0,12462392.0,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,35288.0,311.88,11005621.44,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,7481.0,313.98,2348884.3800000004,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,4978.0,314.84,1567273.5199999998,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-06,0,2496.0,315.93,788561.28,0,1,0,,I,0001679788-25-000210,316.5,-0.13137436515723735
COIN,1679788,2025-11-07,0,2187.0,291.28,637029.36,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-07,0,2576.0,290.35,747941.6000000001,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-07,0,4887.0,289.14,1413027.18,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-07,0,40.0,291.76,11670.4,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-07,0,1303.0,286.26,372996.77999999997,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-07,0,3178.0,287.3,913039.4,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-07,0,5756.0,288.15,1658591.4,0,1,0,,I,0001679788-25-000210,290.20001220703125,-0.09803587529394989
COIN,1679788,2025-11-10,0,1532.0,323.82,496092.24,1,1,0,Chairman and CEO,I,0001679788-25-000221,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,1839.0,321.68,591569.52,1,1,0,Chairman and CEO,I,0001679788-25-000221,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,616.0,324.37,199811.92,1,1,0,Chairman and CEO,I,0001679788-25-000221,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,553.0,322.89,178558.16999999998,1,1,0,Chairman and CEO,I,0001679788-25-000221,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,9196.0,320.58,2948053.6799999997,1,1,0,Chairman and CEO,I,0001679788-25-000221,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,11264.0,319.85,3602790.4000000004,1,1,0,Chairman and CEO,I,0001679788-25-000221,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,9898.0,323.47,3201706.06,0,1,0,,I,0001679788-25-000220,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,3071.0,324.19,995587.49,0,1,0,,I,0001679788-25-000220,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,16912.0,320.43,5419112.16,0,1,0,,I,0001679788-25-000220,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,10202.0,322.46,3289736.92,0,1,0,,I,0001679788-25-000220,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-10,0,15605.0,321.37,5014978.85,0,1,0,,I,0001679788-25-000220,323.0199890136719,-0.189307151186536
COIN,1679788,2025-11-11,0,916.0,308.18,282292.88,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,240.0,316.64,75993.59999999999,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,955.0,315.63,301426.65,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,4594.0,314.48,1444721.12,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,8920.0,313.6,2797312.0,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,11004.0,304.05,3345766.2,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,2504.0,305.18,764170.72,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,1520.0,306.33,465621.6,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,1886.0,307.26,579492.36,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,4241.0,309.68,1313352.8800000001,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,5421.0,310.81,1684901.01,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,28375.0,311.58,8841082.5,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-11,0,29424.0,312.38,9191469.12,1,0,0,President & COO,D,0001679788-25-000219,312.20001220703125,-0.16726457136098422
COIN,1679788,2025-11-17,0,2250.0,274.78,618254.9999999999,1,0,0,Chief Financial Officer,D,0001679788-25-000223,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,3250.0,272.81,886632.5,1,0,0,Chief Financial Officer,D,0001679788-25-000223,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,1742.0,274.78,478666.75999999995,1,0,0,Chief Financial Officer,I,0001679788-25-000223,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,15711.0,271.14,4259880.54,1,1,0,Chairman and CEO,D,0001679788-25-000222,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,17957.0,271.83,4881251.31,1,1,0,Chairman and CEO,D,0001679788-25-000222,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,1848.0,272.88,504282.24,1,1,0,Chairman and CEO,D,0001679788-25-000222,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,603.0,274.73,165662.19,1,1,0,Chairman and CEO,D,0001679788-25-000222,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,36.0,275.91,9932.76,1,1,0,Chairman and CEO,D,0001679788-25-000222,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-17,0,3845.0,274.06,1053760.7,1,1,0,Chairman and CEO,D,0001679788-25-000222,274.9200134277344,-0.06809253712488951
COIN,1679788,2025-11-20,0,869.0,259.93,225879.17,1,0,0,Chief Accounting Officer,D,0001679788-25-000233,259.9800109863281,0.02961759121495711
COIN,1679788,2025-11-20,0,283.0,260.8,73806.40000000001,0,1,0,,I,0001679788-25-000228,259.9800109863281,0.02961759121495711
COIN,1679788,2025-11-20,0,2467.0,260.28,642110.7599999999,0,1,0,,I,0001679788-25-000228,259.9800109863281,0.02961759121495711
COIN,1679788,2025-11-24,0,240.0,246.46,59150.4,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,240.0,247.65,59436.0,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,41.0,248.32,10181.119999999999,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,280.0,249.92,69977.59999999999,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,520.0,251.05,130546.0,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,760.0,251.93,191466.80000000002,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,200.0,253.1,50620.0,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,462.0,254.46,117560.52,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,639.0,255.67,163373.13,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,621.0,256.39,159218.19,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,240.0,257.3,61752.0,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,1579.0,244.47,386018.13,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,80.0,245.08,19606.4,1,0,0,Chief People Officer,D,0001679788-25-000236,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-24,0,1787.0,244.49,436903.63,1,0,0,Chief Accounting Officer,D,0001679788-25-000235,244.67999267578125,0.11819525213921145
COIN,1679788,2025-11-25,0,715.0,242.47,173366.05,1,0,0,Chief Legal Officer,D,0001679788-25-000234,247.75999450683594,0.09149983319167303
COIN,1679788,2025-11-25,0,557.0,249.42,138926.94,1,0,0,Chief Legal Officer,D,0001679788-25-000234,247.75999450683594,0.09149983319167303
COIN,1679788,2025-11-25,0,1747.0,244.35,426879.45,1,0,0,Chief Legal Officer,D,0001679788-25-000234,247.75999450683594,0.09149983319167303
COIN,1679788,2025-11-25,0,903.0,245.32,221523.96,1,0,0,Chief Legal Officer,D,0001679788-25-000234,247.75999450683594,0.09149983319167303
COIN,1679788,2025-11-25,0,1452.0,246.7,358208.39999999997,1,0,0,Chief Legal Officer,D,0001679788-25-000234,247.75999450683594,0.09149983319167303
COIN,1679788,2025-11-25,0,2001.0,247.49,495227.49,1,0,0,Chief Legal Officer,D,0001679788-25-000234,247.75999450683594,0.09149983319167303
