ticker,transaction_date,num_buy_transactions,total_shares_bought,total_value_bought,has_officer_buy,has_director_buy,has_ten_pct_owner_buy,avg_transaction_value,close,return_7td,excess_return_7td,total_shares_count,shares_traded_pct,label_7td
TLYS,2025-06-05,3,290678.0,354928.0,0,0,0,118309.33333333333,1.4600000381469727,-0.16438356388082728,-0.18017836489755856,23167562.0,1.2546766897613137,0
TLYS,2025-06-30,1,232578.0,318709.5,0,0,0,318709.5,1.3799999952316284,0.05797104579113893,0.04580176751360441,23167562.0,1.0038950149351062,0
TLYS,2025-08-11,2,160000.0,277200.0,0,0,0,138600.0,1.2699999809265137,0.2047244050142244,0.2012208725224866,23167562.0,0.6906207912597795,1
TMCI,2022-03-08,1,2500.0,46550.0,1,0,0,46550.0,19.149999618530273,0.04334203343288399,-0.014434770287826693,63718073.0,0.003923533594620792,0
TMCI,2022-05-18,1,6200.0,97960.0,1,0,0,97960.0,14.630000114440918,0.14285708698324526,0.08307639466864628,63718073.0,0.009730363314659563,1
TMCI,2022-09-01,3,60000.0,1182026.73,1,1,0,394008.91,19.719999313354492,0.132352976735859,0.1409643826143375,63718073.0,0.09416480627089899,1
TMCI,2022-11-21,4,30561.0,664293.78,1,1,0,166073.445,21.770000457763672,0.13321082028255393,0.10115207285055061,63718073.0,0.047962844074082404,1
TMCI,2024-05-29,12,1177456.0,5614667.14,1,1,0,467888.9283333333,5.28000020980835,0.11931810844125461,0.10412145077516649,63718073.0,1.8479152688751272,1
TMCI,2024-06-11,2,70000.0,415850.0,1,1,0,207925.0,5.849999904632568,0.015384641718817845,-0.001228377764488699,63718073.0,0.10985894064938215,0
TMCI,2024-08-15,2,169000.0,1010640.0,1,1,0,505320.0,5.980000019073486,0.05016725581571887,0.03688623394523466,63718073.0,0.2652308709963655,0
TMCI,2024-09-16,1,50000.0,265500.0,1,1,0,265500.0,5.010000228881836,0.06586824523553089,0.05003858081540179,63718073.0,0.07847067189241583,1
TMCI,2025-03-04,1,60000.0,523800.0,1,1,0,523800.0,8.84000015258789,-0.10180996378195295,-0.05739611382136175,63718073.0,0.09416480627089899,0
TMCWW,2021-12-31,1,2000000.0,4179999.9999999995,0,1,0,4179999.9999999995,0.27000001072883606,0.0,0.011143169079585707,,,0
TMCWW,2022-03-31,4,4236000.0,10165210.0,1,1,0,2541302.5,0.5899999737739563,-0.1864406599871072,-0.16042085890328564,,,0
TMCWW,2022-06-29,1,25000.0,25250.0,1,1,0,25250.0,0.1809999942779541,-0.11049721801074595,-0.11981940642639395,,,0
TMCWW,2022-08-12,2,12603680.0,10099532.8,1,1,0,5049766.4,0.13199999928474426,-0.09090910630285255,-0.05553185893306194,,,0
TMCWW,2022-12-30,1,42000.0,29820.0,1,1,0,29820.0,0.07999999821186066,0.2500000465661298,0.2161127936889648,,,1
TMCWW,2023-03-28,1,35000.0,24850.0,1,1,0,24850.0,0.10000000149011612,0.5000000372529024,0.4663206351114718,,,1
TMCWW,2023-06-08,1,3997519.0,2998139.25,0,1,0,2998139.25,0.11999999731779099,0.4666666915019359,0.44459372308460354,,,1
TMCWW,2024-12-24,1,25000.0,21750.0,0,1,0,21750.0,0.09399999678134918,0.372340400235692,0.38304565315319355,,,1
TMDX,2023-08-29,1,2500.0,155000.0,0,1,0,155000.0,64.2699966430664,-0.08868830318909184,-0.07976368078054463,34174325.0,0.0073154334430892195,0
TMDX,2025-08-07,1,16875.0,1982120.66,1,1,0,1982120.66,116.05000305175781,0.08272294891573191,0.0655068759908502,34174325.0,0.04937917574085223,1
TMDX,2025-11-17,1,8775.0,1000350.0,1,1,0,1000350.0,113.4000015258789,0.28527335131242065,0.2642614974622904,34174325.0,0.025677171385243162,1
TMGI,2023-02-21,1,127000.0,1270.0,1,1,0,1270.0,4.599999904632568,-0.3043478012986349,-0.30034764372314754,8736689.0,1.4536399315575959,0
TMHC,2022-09-14,1,11000.0,253770.0,1,0,0,253770.0,23.309999465942383,0.0064349902173714705,0.07049464254245236,97725037.0,0.011256071460991108,1
TMO,2023-06-26,1,4.0,2104.6,1,0,0,2104.6,518.0736694335938,-0.009022611487892665,-0.02814330093497263,375708059.0,1.0646564278249885e-06,0
TMO,2024-11-07,1,16.0,8894.24,0,1,0,8894.24,553.5196533203125,-0.09822093523049077,-0.08491461536822416,375708059.0,4.258625711299954e-06,0
TMO,2024-12-09,1,4.0,2143.72,0,1,0,2143.72,534.9391479492188,-0.03846816049804876,-0.008616117494998726,375708059.0,1.0646564278249885e-06,0
TMP,2022-05-25,1,1354.86,100002.2166,0,1,0,100002.2166,63.81466293334961,0.011787037444964864,-0.02407872776478881,14345353.0,0.009444591569130436,0
TMP,2023-02-28,1,1326.66,100003.6308,0,1,0,100003.6308,66.11865997314453,-0.06498196174724984,-0.05192708088399134,14345353.0,0.009248012230859708,0
TMP,2023-05-17,2,2628.0,141526.0,0,1,0,70763.0,49.90110397338867,-0.02830022302871853,-0.03952473786411967,14345353.0,0.018319521311186974,0
TMP,2024-02-20,1,1981.65,99994.05900000001,0,1,0,99994.05900000001,46.42997741699219,-0.04140143977573546,-0.06567237071442304,14345353.0,0.013813881052630771,0
TMP,2024-05-16,1,1000.0,47910.0,0,1,0,47910.0,45.26708984375,-0.04674252618464625,-0.04843023101208675,14345353.0,0.006970898520238576,0
TMP,2024-08-29,1,127.0,7780.0199999999995,0,1,0,7780.0199999999995,57.5708122253418,-0.0664146188109696,-0.049168439997113844,14345353.0,0.000885304112070299,0
TMP,2025-01-07,2,549.0,36821.42999999999,0,1,0,18410.714999999997,62.94959259033203,0.015163080424034676,0.0003331719145393524,14345353.0,0.0038270232876109777,0
TMP,2025-11-21,1,1462.76,99994.2736,0,1,0,99994.2736,67.66458129882812,0.0511654616361925,0.013799060701010134,14345353.0,0.010196751519464177,0
TMQ,2022-02-25,1,100000.0,94500.0,1,1,0,94500.0,0.9700000286102295,0.10309280504365886,0.15188796812312988,171059888.0,0.05845905850236497,1
TMQ,2023-04-25,2,4363636.0,2399999.8000000003,0,0,0,1199999.9000000001,0.5699999928474426,0.05263163398397555,0.05518832808658006,171059888.0,2.550940522070259,1
TMRC,2023-03-24,1,5000.0,5800.0,0,1,0,5800.0,1.1699999570846558,0.01709410330718167,-0.015545139738159068,81447541.0,0.006138920756367586,0
TMRC,2023-04-24,1,6000.0,5760.0,0,1,0,5760.0,0.9599999785423279,-0.1562499786571905,-0.14506080992171222,81447541.0,0.007366704907641104,0
TMRC,2023-06-29,2,20000.0,15865.0,0,1,0,7932.5,0.8600000143051147,0.465116243610001,0.4553765849795106,81447541.0,0.024555683025470343,1
TMRC,2023-08-10,1,1870.0,1630.6,0,1,0,1630.6,0.8799999952316284,-0.02272725117600642,-0.007273528974350071,81447541.0,0.002295956362881477,0
TMRC,2024-07-24,1,37400.0,7879.0,0,1,0,7879.0,0.2199999988079071,0.04545457008456409,0.06030032206737758,81447541.0,0.04591912725762955,1
TMUSL,2025-11-06,1,9800.0,1977836.0,1,1,0,1977836.0,24.950000762939453,0.012024017149777548,0.019153092732771784,,,0
TNDM,2022-05-09,3,7000.0,510974.83,1,1,0,170324.94333333333,69.47000122070312,0.029797029774735733,0.0467241147806621,67802359.0,0.010324124563276625,0
TNDM,2023-05-18,3,16015.0,483981.55,1,1,0,161327.18333333332,29.6200008392334,-0.10229576640092788,-0.10407521523819724,67802359.0,0.02362012212583931,0
TNDM,2023-09-15,1,1000.0,21450.0,0,1,0,21450.0,21.75,-0.034942539258934986,0.004782704329268327,67802359.0,0.0014748749376109465,0
TNDM,2023-11-27,3,13135.0,220094.4,1,1,0,73364.8,19.469999313354492,0.14175656529113223,0.1419961760508035,67802359.0,0.019372482305519783,1
TNDM,2024-11-15,1,532.0,12363.679999999998,1,0,0,12363.679999999998,27.34000015258789,0.09875642823227572,0.07303346155914922,67802359.0,0.0007846334668090235,1
TNDM,2025-03-07,1,10538.0,190948.56,1,0,0,190948.56,17.959999084472656,0.11692653054115604,0.14388227450110652,67802359.0,0.015542232092544156,1
TNDM,2025-08-11,2,23720.0,251710.80000000002,1,1,0,125855.40000000001,10.114999771118164,0.05585769123503985,0.05235415874330204,67802359.0,0.03498403352013166,1
TNET,2022-05-13,1,600.0,48096.0,0,1,0,48096.0,78.56005096435547,-0.07071082583772029,-0.05023066502085097,47299186.0,0.001268520773275041,0
TNET,2025-02-28,1,13500.0,993465.0,1,1,0,993465.0,72.53822326660156,-0.008682724477872215,0.05554268080909562,47299186.0,0.028541717398688424,1
TNGX,2022-10-06,1,182000.0,714108.6599999999,0,0,0,714108.6599999999,4.110000133514404,0.4622871128091103,0.4800651105263473,134677094.0,0.13513805101853474,1
TNGX,2022-10-13,1,474000.0,2088500.0,0,1,0,2088500.0,4.730000019073486,0.5750528074468052,0.5403298363567584,134677094.0,0.3519529460592608,1
TNGX,2023-08-11,1,475000.0,2446250.0,0,0,0,2446250.0,7.510000228881836,-0.029294308964563698,-0.01215740338620954,134677094.0,0.35269546282309894,0
TNGX,2023-10-16,2,2500000.0,17445000.0,0,0,0,8722500.0,6.519999980926514,0.12883437960816127,0.1715585854252955,134677094.0,1.8562919095952577,1
TNGX,2024-11-18,1,20000.0,74000.0,0,1,0,74000.0,3.5999999046325684,0.1333333421636513,0.11549708616185381,134677094.0,0.014850335276762062,1
TNL,2023-10-26,1,1000.0,32570.0,1,1,0,32570.0,29.847278594970703,0.0667476964348819,0.011457079021807245,64328504.0,0.0015545208388492915,0
TNL,2025-03-13,1,2000.0,93320.0,1,1,0,93320.0,44.80685806274414,0.058254537411471914,0.013692568276677683,64328504.0,0.003109041677698583,0
TNL,2025-08-01,1,1500.0,87585.0,1,1,0,87585.0,57.4410400390625,0.03561039098345153,0.0023064995492281873,64328504.0,0.002331781258273937,0
TNXP,2022-03-25,1,100000.0,25000.0,1,1,0,25000.0,147200.0,-0.043478260869565216,-0.03952939354778847,12788069.0,0.7819788898542852,0
TNXP,2022-06-29,1,20000.0,34200.0,1,1,0,34200.0,33200.0,-0.08433734939759036,-0.09365953781323835,12788069.0,0.15639577797085708,0
TNXP,2025-05-15,1,4000.0,86200.0,1,1,0,86200.0,23.100000381469727,0.6012987475160088,0.6005196503922808,12788069.0,0.03127915559417141,1
TNXP,2025-08-21,2,668.0,24060.54,0,1,0,12030.27,35.849998474121094,-0.22845185426217154,-0.2355741316494199,12788069.0,0.005223618984226626,0
TNYA,2022-11-21,4,21953579.0,57079305.400000006,0,1,0,14269826.350000001,2.3299999237060547,0.0772532500648744,0.04519450263287108,216505885.0,10.139945618568289,0
TNYA,2023-01-19,4,509780.0,1278888.26,0,1,0,319722.065,2.549999952316284,0.3215686072848564,0.2910673264209198,216505885.0,0.23545780291376375,1
TNYA,2023-02-08,2,3000000.0,7800000.0,0,1,0,3900000.0,2.759999990463257,0.14855075624905031,0.15796578655067206,216505885.0,1.3856436281166213,1
TNYA,2023-03-10,2,13558.0,35250.8,0,1,0,17625.4,2.609999895095825,0.07279695971538849,0.036210987076835205,216505885.0,0.006262185436668384,0
TNYA,2024-02-12,2,4444444.0,19999998.0,0,1,0,9999999.0,5.659999847412109,-0.06360418133965971,-0.07658546776745828,216505885.0,2.0528051697070495,0
TNYA,2025-03-05,2,71428568.0,49999997.599999994,0,1,0,24999998.799999997,0.45500001311302185,0.536263694084868,0.5711264092476841,216505885.0,32.991513371564935,1
TOFB,2025-05-07,4,25000.0,14111.8,0,0,0,3527.95,0.6499999761581421,-0.10769230063850332,-0.1657785812240406,5153706.0,0.4850878183582843,0
TOFB,2025-06-20,7,38000.0,26065.95,0,0,0,3723.707142857143,0.7400000095367432,-0.054054082354286784,-0.09262246352759397,5153706.0,0.7373334839045922,0
TOFB,2025-07-23,4,16500.0,11880.0,0,0,0,2970.0,0.699999988079071,0.07142858967489157,0.09044134306411351,5153706.0,0.3201579601164677,1
TOFB,2025-08-19,4,21000.0,15371.65,0,0,0,3842.9125,0.800000011920929,-0.012499987892806711,-0.0266139361503198,5153706.0,0.40747376742095887,0
TOFB,2025-09-19,1,150.0,109.5,0,0,0,109.5,0.7300000190734863,-0.013698616715036242,-0.01731488266565436,5153706.0,0.0029105269101497057,0
TOFB,2025-10-21,3,888.0,602.02,0,0,0,200.67333333333332,0.699999988079071,-0.07142858967489157,-0.08434399048293872,5153706.0,0.01723031930808626,0
TOFB,2025-11-07,5,15212.0,10499.8,0,0,0,2099.96,0.7200000286102295,0.013888875091517962,0.03045646273041449,5153706.0,0.29516623571464884,0
TOFB,2025-12-17,1,3250.0,2502.5,0,0,0,2502.5,0.7400000095367432,0.0,-0.027421256157336656,5153706.0,0.06306141638657696,0
TOFB,2025-12-23,1,55000.0,39600.0,0,0,0,39600.0,0.7200000286102295,0.0,0.0011201837293525307,5153706.0,1.0671932003882254,0
TOL,2025-08-06,1,68.0,8627.16,0,1,0,8627.16,125.39387512207031,0.0367839959366318,0.0202767059935066,94749886.0,7.176789637509431e-05,0
TOMDF,2022-08-24,1,1000000.0,30000.0,1,1,0,30000.0,0.035599999129772186,-0.23595502737355936,-0.18366764875934338,2130423853.0,0.04693901631789512,0
TOMZ,2023-08-22,2,5503.0,6213.6,1,1,0,3106.8,1.2799999713897705,-0.13281246944097733,-0.16018773739444384,20277205.0,0.027138848771317347,0
TONX,2024-10-23,1,39700.0,422172.2,0,0,0,422172.2,10.960000038146973,-0.04014594697553416,-0.02830962700695978,59090521.0,0.06718505663539504,0
TONX,2025-09-29,1,70000.0,497700.0,0,1,0,497700.0,6.900000095367432,-0.08260871938886892,-0.09649662480676541,59090521.0,0.1184623164855832,0
TOON,2022-09-21,1,5460.0,3767.3999999999996,0,1,0,3767.3999999999996,6.690000057220459,-0.10164421861322784,-0.047735619209470205,53896755.0,0.0101304800261166,0
TOON,2022-12-05,1,5000.0,3650.0,0,1,0,3650.0,7.21999979019165,-0.1675899718104695,-0.16670971167155837,53896755.0,0.009276996360912637,0
TOON,2025-06-13,4,25227.0,20682.41,1,1,0,5170.6025,0.7910000085830688,-0.07838184016038849,-0.09765413653559492,53896755.0,0.04680615743934862,0
TOST,2022-01-28,1,718011.0,14306462.34,0,0,0,14306462.34,20.360000610351562,0.2676816646469007,0.24744408001973067,523000000.0,0.1372869980879541,1
TOST,2022-02-25,1,12500.0,252500.0,0,1,0,252500.0,20.260000228881836,-0.13277396365587704,-0.08397880057640601,523000000.0,0.002390057361376673,0
TOST,2023-05-15,1,635000.0,12534400.0,0,1,0,12534400.0,19.43000030517578,0.09933094569543913,0.10441753361358577,523000000.0,0.121414913957935,1
TOVX,2022-12-29,1,100000.0,44000.0,1,1,0,44000.0,11.5,0.6086956521739131,0.5905182345346186,35688349.0,0.28020349162131314,1
TOVX,2023-02-02,3,75000.0,64000.0,1,1,0,21333.333333333332,23.5,0.1276595744680851,0.1378203800990158,35688349.0,0.21015261871598487,1
TOVX,2023-02-10,1,25000.0,26000.0,1,1,0,26000.0,26.0,-0.0673076923076923,-0.04300482342284663,35688349.0,0.07005087290532828,0
TOVX,2023-06-07,2,40000.0,26040.0,1,1,0,13020.0,17.5,0.0,-0.03329095670753412,35688349.0,0.11208139664852527,0
TPB,2022-03-15,2,22878.0,665354.7,1,1,0,332677.35,28.80413246154785,0.09730108496012459,0.03684056363346869,19070757.0,0.11996377490416349,0
TPB,2023-03-14,1,15043.0,420752.70999999996,1,0,0,420752.70999999996,20.032150268554688,-0.018864347701563117,-0.026373343297016592,19070757.0,0.07887993119518014,0
TPB,2023-05-15,2,6000.0,125380.00000000001,1,1,0,62690.00000000001,20.811542510986328,0.04382654146979785,0.048913129387944496,19070757.0,0.03146178203623485,0
TPB,2024-06-17,2,6260.0,197169.6,1,0,0,98584.8,31.736488342285156,-0.008137659218729904,-0.009898984204734673,19070757.0,0.0328251259244717,0
TPC,2023-05-18,1,75000.0,447000.0,0,1,0,447000.0,6.174594402313232,-0.08252419499387716,-0.08430364383114651,52743248.0,0.14219829616863944,0
TPC,2025-11-19,1,5000.0,305389.0,1,1,0,305389.0,60.05742645263672,0.10514050895552213,0.07947570675979443,52743248.0,0.009479886411242628,1
TPC,2025-11-25,1,40000.0,2564949.9000000004,0,1,0,2564949.9000000004,65.10301208496094,0.040822520836892966,0.025374416326973376,52743248.0,0.07583909128994103,0
TPHS,2022-01-06,2,6000.0,10780.0,1,1,0,5390.0,1.809999942779541,-0.03314914070516578,-0.007821483130596062,66047266.0,0.00908440328173463,0
TPHS,2022-01-12,1,2000.0,3460.0,1,1,0,3460.0,1.75,-0.017142840794154575,0.04976295507580445,66047266.0,0.0030281344272448767,0
TPHS,2022-04-08,1,2250.0,4005.0,1,1,0,4005.0,1.7400000095367432,-0.08620688237701678,-0.07978357740857521,66047266.0,0.003406651230650486,0
TPHS,2022-05-06,5,451200.0,497895.00000000006,1,1,0,99579.00000000001,1.2999999523162842,-0.08461530702353649,-0.07625079005411224,66047266.0,0.6831471267864441,0
TPHS,2022-05-27,1,2300.0,3082.0,1,1,0,3082.0,1.340000033378601,-0.08955224013376349,-0.07933873334965307,66047266.0,0.003482354591331608,0
TPHS,2022-06-21,1,4900.0,4998.0,1,1,0,4998.0,1.0399999618530273,-0.028846127394387442,-0.03431518238453697,66047266.0,0.007418929346749948,0
TPHS,2022-12-06,5,57267.0,37086.67,1,1,0,7417.334,0.7490000128746033,-0.04152207500556058,-0.02997500385246217,66047266.0,0.08670608712251617,0
TPHS,2022-12-30,10,141521.0,90122.06,1,1,0,9012.206,0.7398999929428101,-0.012974704397532292,-0.04686195727469729,66047266.0,0.2142723061390611,0
TPHS,2023-01-20,6,4386.0,3414.2,1,1,0,569.0333333333333,0.8798999786376953,-0.021706956761127286,-0.047883698858242355,66047266.0,0.006640698798948015,0
TPHS,2023-02-17,2,1211.0,1071.74,1,1,0,535.87,0.9097999930381775,-0.10309959223425766,-0.07179354295341517,66047266.0,0.0018335353956967725,0
TPHS,2023-04-03,1,1108.0,498.6,1,1,0,498.6,0.4496000111103058,-0.12144127898625441,-0.1267050437613295,66047266.0,0.0016775864726936616,0
TPHS,2023-04-14,3,2424.0,1014.0400000000001,1,1,0,338.0133333333334,0.38999998569488525,-0.21794867092335546,-0.20199507135328804,66047266.0,0.00367009892582079,0
TPICQ,2023-08-25,3,22000.0,103820.0,1,1,0,34606.666666666664,4.670000076293945,-0.053533189703584956,-0.06709967956814504,48730266.0,0.04514648042348055,0
TPICQ,2024-06-24,1,195464.0,963884.9500000001,0,0,0,963884.9500000001,4.260000228881836,-0.1572770607311413,-0.1736412361659577,48730266.0,0.4011141658861456,0
TPICQ,2024-07-08,1,41120.0,148032.0,0,0,0,148032.0,3.8399999141693115,0.25260417976339067,0.24983720745931146,48730266.0,0.0843828761369782,1
TPICQ,2024-11-13,2,20000.0,44300.0,1,0,0,22150.0,2.119999885559082,-0.0471697688824151,-0.044489899036800076,48730266.0,0.04104225493043687,0
TPICQ,2025-01-23,1,684551.0,1054365.47,0,0,0,1054365.47,1.5099999904632568,0.006622510282393388,0.026911122998353767,48730266.0,1.4047758327442743,0
TPICQ,2025-02-21,2,694000.0,1156460.0,0,0,0,578230.0,1.4550000429153442,-0.19587634187256897,-0.15679852631757824,48730266.0,1.4241662460861593,0
TPICQ,2025-02-26,1,90000.0,134100.0,0,0,0,134100.0,1.1349999904632568,-0.09251103079800904,-0.06130586136505804,48730266.0,0.1846901471869659,0
TPL,2022-01-10,9,108.0,136004.52,0,1,0,15111.613333333333,127.8188705444336,-0.1667751914155123,-0.12661493219713618,68938230.0,0.00015666198566455797,0
TPL,2022-02-09,21,708.0,762829.5599999999,0,1,0,36325.21714285714,112.41934967041016,-0.057399072645191264,-0.0054477540874537655,68938230.0,0.0010270063504676577,0
TPL,2022-03-11,23,1056.0,1209009.24,0,1,0,52565.61913043478,138.998046875,0.0557926250930909,-0.017298988133523756,68938230.0,0.0015318060820534557,0
TPL,2022-04-08,20,720.0,1000877.04,0,1,0,50043.852,150.63436889648438,0.0560820966505787,0.06250540161902027,68938230.0,0.0010444132377637198,1
TPL,2022-05-10,21,756.0,1057942.08,0,1,0,50378.194285714286,138.97584533691406,0.030830746116484762,0.055889170415623524,68938230.0,0.0010966338996519058,1
TPL,2022-06-09,21,760.0,1142218.18,0,1,0,54391.3419047619,184.11248779296875,-0.10287596647636879,-0.03989902251376955,68938230.0,0.0011024361954172597,0
TPL,2022-07-08,19,722.0,1111243.88,0,1,0,58486.52,165.1492462158203,0.12503643785893312,0.11546823478177116,68938230.0,0.001047314385646397,1
TPL,2022-08-08,21,798.0,1375032.28,0,1,0,65477.72761904762,183.20123291015625,0.008217618852007067,-0.0241442258006183,68938230.0,0.0011575580051881227,0
TPL,2022-09-07,21,796.0,1408883.74,0,1,0,67089.70190476191,196.7480010986328,-0.033464357316929316,-0.006694629681247111,68938230.0,0.0011546568573054458,0
TPL,2022-10-07,22,436.0,790927.24,0,1,0,35951.23818181818,212.5029296875,0.0346374044705266,0.012569389793620898,68938230.0,0.0006324502384235859,0
TPL,2022-11-04,21,442.0,960998.6,0,1,0,45761.8380952381,275.2020568847656,0.05218222894422056,-0.0064776293725698555,68938230.0,0.0006411536820716168,0
TPL,2022-12-06,20,644.0,1680358.04,0,1,0,84017.902,265.19891357421875,0.07193075565377274,0.08347782680687116,68938230.0,0.0009341696182219938,1
TPL,2023-01-05,20,752.0,1835060.62,0,1,0,91753.031,216.9295654296875,0.04372816299933543,-0.004293125400994413,68938230.0,0.0010908316038865519,0
TPL,2023-02-03,20,760.0,1578413.52,0,1,0,78920.676,215.76234436035156,-0.04020232809986223,-0.040117691486629956,68938230.0,0.0011024361954172597,0
TPL,2023-02-15,8,278.0,532177.48,0,1,0,66522.185,203.79701232910156,-0.062363165851317764,-0.02249430107929752,68938230.0,0.00040325955569210295,0
TPL,2023-05-05,1,1.0,1415.15,0,0,0,1415.15,151.9072265625,-0.060524889426754866,-0.05415436113270833,68938230.0,1.4505739413384997e-06,0
TPL,2023-06-02,19,31.0,41749.63,0,0,0,2197.348947368421,147.58819580078125,-0.021865649884102504,-0.042097354773357076,68938230.0,4.496779218149349e-05,0
TPL,2023-07-03,20,381.0,505030.2,0,1,0,25251.510000000002,145.49325561523438,0.06435763393275712,0.05213698588794684,68938230.0,0.0005526686716499684,1
TPL,2023-08-03,26,649.0,936547.83,0,1,0,36021.070384615385,173.73294067382812,0.1643963750515776,0.1670996666702998,68938230.0,0.0009414224879286863,1
TPL,2023-09-01,22,782.0,1458411.28,0,1,0,66291.42181818181,206.11297607421875,-0.07095734174722494,-0.06025483078763963,68938230.0,0.0011343488221267066,0
TPL,2023-10-02,18,335.0,604734.51,0,1,0,33596.361666666664,188.8966827392578,0.05638879915744802,0.03573767932684616,68938230.0,0.00048594227034839737,0
TPL,2023-11-01,21,57.0,105662.20999999999,0,0,0,5031.533809523809,199.02883911132812,-0.10947844429516679,-0.15133456432184686,68938230.0,8.268271465629449e-05,0
TPL,2023-12-01,22,143.0,240524.21,0,1,0,10932.918636363636,188.9822540283203,-0.11485577758057014,-0.12553570474588138,68938230.0,0.00020743207361140548,0
TPL,2023-12-29,20,216.0,346114.56,0,1,0,17305.728,170.1703643798828,-0.03825852728835391,-0.04111399948849862,68938230.0,0.00031332397132911594,0
TPL,2024-01-30,20,330.0,501164.72,0,1,0,25058.235999999997,162.75299072265625,-0.014688482662021454,-0.029498712617607916,68938230.0,0.0004786894006417049,0
TPL,2024-02-29,23,418.0,1041863.96,0,1,0,45298.43304347826,170.8795623779297,-0.014218266785358346,-0.01847038093785633,68938230.0,0.0006063399074794928,0
TPL,2024-03-28,23,1250.0,1951260.22,0,1,0,84837.40086956522,188.24607849121094,0.01884153184411475,0.027299274586851444,68938230.0,0.0018132174266731246,0
TPL,2024-04-29,21,228.0,134325.57,0,1,0,6396.455714285715,196.01983642578125,-0.0645750436933244,-0.07855034183467235,68938230.0,0.00033073085862517796,0
TPL,2024-05-29,23,83.0,49801.49,0,1,0,2165.2821739130436,199.7196044921875,-0.04983839648237305,-0.06503505414846117,68938230.0,0.00012039763713109546,0
TPL,2024-06-06,6,18.0,10798.71,0,0,0,1799.7849999999999,193.24777221679688,0.2821764392737412,0.2597084924912313,68938230.0,2.6110330944092994e-05,1
TPL,2024-07-26,14,40.0,32115.160000000003,0,0,0,2293.94,270.6466369628906,-0.056090799069836564,-0.015961417197162486,68938230.0,5.8022957653539986e-05,0
TPL,2024-08-27,23,204.0,169223.28,0,1,0,7357.533913043479,283.6922912597656,-0.06842825038519136,-0.02978843198437023,68938230.0,0.00029591708403305393,0
TPL,2024-09-26,21,382.0,326672.08,0,1,0,15555.813333333334,289.231201171875,0.12778374276499105,0.13638722257099653,68938230.0,0.0005541192455913069,1
TPL,2024-10-25,21,398.0,398091.94,0,1,0,18956.75904761905,363.4040222167969,0.13218466239106189,0.1365510238041899,68938230.0,0.0005773284286527229,1
TPL,2024-11-25,20,290.0,369999.01,0,1,0,18499.9505,534.17919921875,-0.1648154500141225,-0.17946958770336974,68938230.0,0.0004206664429881649,0
TPL,2024-12-24,19,43.0,59566.0,0,0,0,3135.0526315789475,384.7024841308594,0.056346810084871954,0.0670520630023735,68938230.0,6.237467947755549e-05,1
TPL,2025-01-24,19,20.0,25636.53,0,1,0,1349.2910526315789,450.5842590332031,-0.0020587555017035513,0.008326075963466665,68938230.0,2.9011478826769993e-05,0
TPL,2025-02-21,19,19.0,25608.76,0,0,0,1347.8294736842104,445.7803649902344,0.017401057044575768,0.05647887259956652,68938230.0,2.7560904885431495e-05,1
TPL,2025-03-25,23,587.0,768601.02,0,1,0,33417.43565217392,451.8525085449219,-0.10377573659001846,-0.03797118044783809,68938230.0,0.0008514869035656993,0
TPL,2025-04-24,21,342.0,430015.62,0,1,0,20476.934285714284,443.0400695800781,-0.010615368157835588,-0.04080986358636108,68938230.0,0.000496096287937767,0
TPL,2025-05-23,21,298.0,395637.44,0,1,0,18839.878095238095,422.0188903808594,-0.1322641330015117,-0.16121389181943555,68938230.0,0.0004322710345188729,0
TPL,2025-06-23,19,266.0,301877.78,0,1,0,15888.304210526318,348.7532958984375,0.02090480285699585,-0.012662715175269193,68938230.0,0.0003858526683960409,0
TPL,2025-07-23,21,60.0,62469.65,0,1,0,2974.745238095238,309.3209228515625,0.0037797602721751002,0.02279251366139704,68938230.0,8.703443648030998e-05,0
TPL,2025-08-22,24,322.0,289362.37,0,1,0,12056.765416666667,302.79425048828125,-0.0006455376466872177,0.002238434787501492,68938230.0,0.0004670848091109969,0
TPL,2025-09-19,19,19.0,17533.22,0,0,0,922.801052631579,291.1600036621094,0.06689518863910952,0.0632789226884914,68938230.0,2.7560904885431495e-05,1
TPL,2025-10-21,21,22.0,20444.08,0,0,0,973.5276190476192,308.9703063964844,-0.0001399597544096459,-0.013055360562456798,68938230.0,3.1912626709446995e-05,0
TPL,2025-11-20,21,22.0,20890.23,0,0,0,994.7728571428571,293.9747619628906,-0.019564381267865086,-0.06400864317365822,68938230.0,3.1912626709446995e-05,0
TPL,2025-12-19,20,20.0,17564.31,0,0,0,878.2155,299.6199951171875,-0.04138573559362914,-0.04299521690169849,68938230.0,2.9011478826769993e-05,0
TPL,2025-12-30,6,6.0,2393.15,0,0,0,398.85833333333335,292.67999267578125,0.0655664989805577,0.05541030540247862,68938230.0,8.703443648031e-06,1
TPR,2022-03-11,1,5700.0,197220.0,1,0,0,197220.0,30.913345336914062,0.10189235894304709,0.02880074571643243,202464223.0,0.0028153122144449192,0
TPST,2022-01-07,2,3700.0,17720.0,1,1,0,8860.0,60.125,-0.15459456414046258,-0.12374805980792063,4927161.0,0.0750939536986918,0
TPST,2022-04-29,1,2118644.0,4999999.84,0,1,0,4999999.84,46.93000030517578,-0.1800554167481547,-0.14838011697657066,4927161.0,42.999284983786815,0
